 assari
assari
 abekobe
abekobe
 ayafuya
ayafuya
 ijiiji
ijiiji
 isoiso
isoiso
 ujiuji
ujiuji
 ujauja
ujauja
 uzuuzu
uzuuzu
 uzouzo
uzouzo
 udauda
udauda
 ukkari
ukkari
 utouto
utouto
 uneune
uneune
 urouro
urouro
 unzari
unzari
 otaota
otaota
 odoodo
odoodo
 orooro
orooro
 kachikachi
kachikachi
 kachixtsuto
kachixtsuto
 kachin
kachin
 kakka
kakka
 kacchiri
kacchiri
 kaxtsuto
kaxtsuto
 katsukatsu
katsukatsu
 karakara
karakara
 karatto
karatto
 karari
karari
 ga-xtsuto
ga-xtsuto
 gakugaku
gakugaku
 gasagasa
gasagasa
 gatagata
gatagata
 gachigachi
gachigachi
 gachagacha
gachagacha
 gacharito
gacharito
 gachan
gachan
 gakkari
gakkari
 gakkuri
gakkuri
 gasshiri
gasshiri
 gacchiri
gacchiri
 gappuri
gappuri
 gatsugatsu
gatsugatsu
 gabugabu
gabugabu
 gamigami
gamigami
 gayagaya
gayagaya
 garagara
garagara
 kiikii
kiikii
 kichikichi
kichikichi
 kichitto
kichitto
 kichinto
kichinto
 kikkari
kikkari
 kicchiri
kicchiri
きっと kitto
kitto
 kippari
kippari
 kibikibi
kibikibi
 kyuukyuu
kyuukyuu
 kyutto
kyutto
 kyorokyoro
kyorokyoro
 kirakira
kirakira
 kinkin
kinkin
 gikushaku
gikushaku
ぎざぎざ gizagiza
gizagiza
 gisugisu
gisugisu
 gisshiri
gisshiri
 gyuugyuu
gyuugyuu
 gyugyu
gyugyu
 gyutto
gyutto
 gyotto
gyotto
 gyorogyoro
gyorogyoro
 giragira
giragira
ぎりぎり girigiri
girigiri
 kusakusa
kusakusa
 kushakusha
kushakusha
 gudaguda
gudaguda
 kukkiri
kukkiri
 kudokudo
kudokudo
 kunekune
kunekune
 kuyokuyo
kuyokuyo
 kurakura
kurakura
 kurukuru
kurukuru
 guigui
guigui
 guuguu
guuguu
ぐずぐず guzuguzu
guzuguzu
 guchagucha
guchagucha
 gussuri
gussuri
 guttari
guttari
 gutto
gutto
 gunyagunya
gunyagunya
 gubugubu
gubugubu
 guragura
guragura
 guruguru
guruguru
 gungun
gungun
 kebakeba
kebakeba
 gessori
gessori
 geppu
geppu
 kosekose
kosekose
 kosokoso
kosokoso
 kossori
kossori
 kotsukotsu
kotsukotsu
 kotokoto
kotokoto
 korokoro
korokoro
 korori
korori
 konkon
konkon
 gosogoso
gosogoso
 gotagota
gotagota
 gochagocha
gochagocha
 gobogobo
gobogobo
 gorogoro
gorogoro
 sakusaku
sakusaku
 sassa
sassa
 sappari
sappari
 sabasaba
sabasaba
 samezame
samezame
 sarasara
sarasara
 zakuzaku
zakuzaku
 zatto
zatto
 zarazara
zarazara
 zawazawa
zawazawa
 shikkuri
shikkuri
 shitoshito
shitoshito
しばしば shibashiba
shibashiba
しみじみ shimijimi
shimijimi
 shakishaki
shakishaki
 shabushabu
shabushabu
 shonbori
shonbori
 jikujiku
jikujiku
 jitabata
jitabata
 jikkuri
jikkuri
じっと jitto
jitto
 jimejime
jimejime
 jaajaa
jaajaa
 jabujabu
jabujabu
 jarijari
jarijari
 juujuu
juujuu
 jirijiri
jirijiri
 jinwari
jinwari
 su-su-
su-su-
 suisui
suisui
 sutasuta
sutasuta
 sukkari
sukkari
 sukkiri
sukkiri
 sukatto
sukatto
 sutto
sutto
 suppari
suppari
 suyasuya
suyasuya
 surasura
surasura
 surari
surari
 surusuru
surusuru
 sururi
sururi
 sunnari
sunnari
 zukazuka
zukazuka
 zukizuki
zukizuki
 zukezuke
zukezuke
 zusshiri
zusshiri
 zubari
zubari
 zuratto
zuratto
 zuruzuru
zuruzuru
 zunzun
zunzun
 sekaseka
sekaseka
 sokosoko
sokosoko
 sokkuri
sokkuri
 sotto
sotto
 sowasowa
sowasowa
 zokuzoku
zokuzoku
 zotto
zotto
 zorozoro
zorozoro
 tajitaji
tajitaji
 tappuri
tappuri
 taratara
taratara
 dabudabu
dabudabu
 daradara
daradara
 chiguhagu
chiguhagu
 chibichibi
chibichibi
 chakkari
chakkari
 chiyahoya
chiyahoya
 chanchan
chanchan
 chanto
chanto
 choichoi
choichoi
 chokochoko
chokochoko
 choppiri
choppiri
 chobochobo
chobochobo
 chorochoro
chorochoro
 chirachira
chirachira
 chiratto
chiratto
 chinchin
chinchin
 tsukatsuka
tsukatsuka
つくづく tsukuduku
tsukuduku
 tsubekobe
tsubekobe
 tsurutsuru
tsurutsuru
 tsuntsun
tsuntsun
 tekateka
tekateka
 tekuteku
tekuteku
 tekoteko
tekoteko
 dekadeka
dekadeka
 deretto
deretto
 deredere
deredere
 tobotobo
tobotobo
 tonton
tonton
 dokixtsuto
dokixtsuto
 dokidoki
dokidoki
 dokkiri
dokkiri
 doshidoshi
doshidoshi
 dotabata
dotabata
 dotto
dotto
 doyadoya
doyadoya
どろどろ dorodoro
dorodoro
 dondon
dondon
 nayonayo
nayonayo
 nichanicha
nichanicha
 niyaniya
niyaniya
 nyoronyoro
nyoronyoro
 nuranura
nuranura
 nurunuru
nurunuru
 nechinechi
nechinechi
 nokonoko
nokonoko
 nosonoso
nosonoso
 noronoro
noronoro
 nonbiri
nonbiri
 hakihaki
hakihaki
 hakkiri
hakkiri
 hatto
hatto
 basabasa
basabasa
 bacchiri
bacchiri
 barabara
barabara
 baribari
baribari
 pakupaku
pakupaku
 pachikuri
pachikuri
 pachixtsu
pachixtsu
 pakuri
pakuri
 pacchiri
pacchiri
 paxtsuto
paxtsuto
 paripari
paripari
 panpan
panpan
 hikuhiku
hikuhiku
 hisohiso
hisohiso
 hissori
hissori
 hyoito
hyoito
 hyokohyoko
hyokohyoko
 hyotto
hyotto
 hyottosuruto
hyottosuruto
 hyorohyoro
hyorohyoro
 hyorori
hyorori
 hirahira
hirahira
 hirihiri
hirihiri
 hinyari
hinyari
 bikubiku
bikubiku
 bishibishi
bishibishi
 bishobisho
bishobisho
 bisshori
bisshori
 bisshiri
bisshiri
 birabira
birabira
 biribiri
biribiri
 pikapika
pikapika
 pikuri
pikuri
 pishitto
pishitto
 pishari
pishari
 pichipichi
pichipichi
 pittari
pittari
 pyonpyon
pyonpyon
 piripiri
piripiri
 pinpin
pinpin
 fuufuu
fuufuu
 furatto
furatto
 furafura
furafura
 furari
furari
 fuwatto
fuwatto
 fuwari
fuwari
 buubuu
buubuu
 bukabuka
bukabuka
 bukubuku
bukubuku
 butsubutsu
butsubutsu
 buyobuyo
buyobuyo
 burabura
burabura
 buruburu
buruburu
 hetoheto
hetoheto
 henahena
henahena
 herahera
herahera
 betabeta
betabeta
 bechabecha
bechabecha
 bettari
bettari
 betobeto
betobeto
 berabera
berabera
 pekopeko
pekopeko
 perapera
perapera
 hokahoka
hokahoka
 hokuhoku
hokuhoku
 hotto
hotto
 hoyahoya
hoyahoya
 horohoro
horohoro
 horori
horori
 honnori
honnori
 bo-tto
bo-tto
 bosabosa
bosabosa
 botabota
botabota
 bochibochi
bochibochi
 bochan
bochan
 botsubotsu
botsubotsu
 boribori
boribori
 boroboro
boroboro
 bonyari
bonyari
 pokapoka
pokapoka
 pokan
pokan
 potapota
potapota
 pochapocha
pochapocha
 potteri
potteri
 potsupotsu
potsupotsu
 poroporo
poroporo
 maamaa
maamaa
 magomago
magomago
 mazamaza
mazamaza
 manmato
manmato
 minmin
minmin
 mukamuka
mukamuka
 muzumuzu
muzumuzu
 muttsuri
muttsuri
 munyamunya
munyamunya
 munmun
munmun
 mekimeki
mekimeki
 mesomeso
mesomeso
 mojimoji
mojimoji
 motamota
motamota
 mokkori
mokkori
 moyamoya
moyamoya
 morimori
morimori
 yakimoki
yakimoki
 yatto
yatto
 yusayusa
yusayusa
 yukkuri
yukkuri
ゆるゆる yuruyuru
yuruyuru
 yochiyochi
yochiyochi
 yoboyobo
yoboyobo
 yoroyoro
yoroyoro
 waiwai
waiwai
 wakuwaku
wakuwaku
 warawara
warawara
 kasakasa
kasakasa
 gangan
gangan
 kunkun
kunkun
 guriguri
guriguri
 kerokero
kerokero
 gotsun
gotsun
 za-za-
za-za-
 jiwajiwa
jiwajiwa
 zushin
zushin
 chin
chin
 chikuchiku
chikuchiku
 chikuri
chikuri
 chokichoki
chokichoki
 dotan
dotan
 donpachi
donpachi
 nikoniko
nikoniko
 nu-bo-
nu-bo-
 harahara
harahara
 batabata
batabata
 batan
batan
 pasapasa
pasapasa
 pachipachi
pachipachi
 parapara
parapara
 pinpon
pinpon
 fuwafuwa
fuwafuwa
 pukapuka
pukapuka
 puripuri
puripuri
 punpun
punpun
 peropero
peropero
 boyaboya
boyaboya
 potari
potari
 ponpon
ponpon
 meromero
meromero
 wan
wan
 wanwan
wanwan
 garigari
garigari
びっくり bikkuri
bikkuri
 sorosoro
sorosoro
しっかり shikkari
shikkari
 garan
garan
 mushamusha
mushamusha
 mojamoja
mojamoja
 geragera
geragera
 gajagaja
gajagaja
 atafuta
atafuta
 uttori
uttori
 oioi
oioi
 katakata
katakata
 gatari
gatari
 kishikishi
kishikishi
 kirikiri
kirikiri
くるり kururi
kururi
 guraxtsuto
guraxtsuto
 gunto
gunto
 gunnyari
gunnyari
 gotsugotsu
gotsugotsu
ごわごわ gowagowa
gowagowa
 zaaxtsu
zaaxtsu
 zakkuzakku
zakkuzakku
 shi-n
shi-n
 shanto
shanto
 shinto
shinto
 sukkuto
sukkuto
 torotoro
